"tensor(-0.0011, device='cuda:0')",tensor([-1.])
"tensor(-0.0011, device='cuda:0')",tensor([-0.9922])
"tensor(-0.0011, device='cuda:0')",tensor([-0.9843])
"tensor(-0.0011, device='cuda:0')",tensor([-0.9765])
"tensor(-0.0011, device='cuda:0')",tensor([-0.9686])
"tensor(-0.0011, device='cuda:0')",tensor([-0.9608])
"tensor(-0.0011, device='cuda:0')",tensor([-0.9529])
"tensor(-0.0012, device='cuda:0')",tensor([-0.9451])
"tensor(-0.0012, device='cuda:0')",tensor([-0.9373])
"tensor(-0.0012, device='cuda:0')",tensor([-0.9294])
"tensor(-0.0012, device='cuda:0')",tensor([-0.9216])
"tensor(-0.0012, device='cuda:0')",tensor([-0.9137])
"tensor(-0.0012, device='cuda:0')",tensor([-0.9059])
"tensor(-0.0012, device='cuda:0')",tensor([-0.8980])
"tensor(-0.0012, device='cuda:0')",tensor([-0.8902])
"tensor(-0.0012, device='cuda:0')",tensor([-0.8824])
"tensor(-0.0012, device='cuda:0')",tensor([-0.8745])
"tensor(-0.0012, device='cuda:0')",tensor([-0.8667])
"tensor(-0.0012, device='cuda:0')",tensor([-0.8588])
"tensor(-0.0012, device='cuda:0')",tensor([-0.8510])
"tensor(-0.0012, device='cuda:0')",tensor([-0.8431])
"tensor(-0.0012, device='cuda:0')",tensor([-0.8353])
"tensor(-0.0012, device='cuda:0')",tensor([-0.8275])
"tensor(-0.0013, device='cuda:0')",tensor([-0.8196])
"tensor(-0.0013, device='cuda:0')",tensor([-0.8118])
"tensor(-0.0013, device='cuda:0')",tensor([-0.8039])
"tensor(-0.0013, device='cuda:0')",tensor([-0.7961])
"tensor(-0.0013, device='cuda:0')",tensor([-0.7882])
"tensor(-0.0013, device='cuda:0')",tensor([-0.7804])
"tensor(-0.0013, device='cuda:0')",tensor([-0.7725])
"tensor(-0.0013, device='cuda:0')",tensor([-0.7647])
"tensor(-0.0013, device='cuda:0')",tensor([-0.7569])
"tensor(-0.0013, device='cuda:0')",tensor([-0.7490])
"tensor(-0.0013, device='cuda:0')",tensor([-0.7412])
"tensor(-0.0014, device='cuda:0')",tensor([-0.7333])
"tensor(-0.0014, device='cuda:0')",tensor([-0.7255])
"tensor(-0.0014, device='cuda:0')",tensor([-0.7176])
"tensor(-0.0014, device='cuda:0')",tensor([-0.7098])
"tensor(-0.0014, device='cuda:0')",tensor([-0.7020])
"tensor(-0.0014, device='cuda:0')",tensor([-0.6941])
"tensor(-0.0014, device='cuda:0')",tensor([-0.6863])
"tensor(-0.0014, device='cuda:0')",tensor([-0.6784])
"tensor(-0.0014, device='cuda:0')",tensor([-0.6706])
